customer_tweet_id,customer_message,support_response,training_intent
1874763,@115888 why can't I play songs from Nick & Simon?,"@559683 Hey Jeffery, we're here to help! Could you DM us with your account's username and email address, as well as your device and OS? /TB",content_library
1865434,@SpotifyCares heeey Spotify so I can’t play all music from my iPhone 8 +. I’m unable to play certain artists like Avicii and Melissa Horn.,@557317 Hi Fredrika! Help's here. Can you check if those tracks play on a different device? We'll see what we can suggest /MU,playback_issue
93860,"@SpotifyCares got PW reset message, follow link, enter new password but then get this message. Generate new reset e-mail, same thing. Happening on Chrome and Firefox. Help?","@136353 Hey Sebastian, help's here! Could you send us a DM with your account's email address or username? We'll take a look backstage /CO",account_access
769235,Life would be so much easier if got7 had an official spotify. @115888 when is got7's discography going to be on Spotify?,"@303670 Hey Jennifer! We’d love to have all of their stuff available, but we have some info about content here: /JN",content_library
823266,Best in the biz HANDS DOWN @SpotifyCares,"@215073 Thanks for the feedback! If you need anything, feel free to shoot us a message ... 🙂 /WW",other_unclear
2850060,@SpotifyCares I need to find out the email associated to my account as I only know the username so I can cancel my subscription,"@792504 Hi, we've just replied to your DM. We'll carry on chatting there /SY",account_access
2864078,thanks boo @SpotifyCares,"@795555 No worries! If you ever need us again, just give us a... 🙂 /AR",other_unclear
1897107,@SpotifyCares What's going on with Chris Knight on Spotify? Seems like random tracks keep disappearing from his albums!,@565427 Hey! The cavalry's here. Can you send us the links to those albums? Just tap the three dots > Share > Copy Link. We'll check backstage /AU,content_library
2311296,It’s been 10 days since the iPhone X released and @115888 still hasn’t updated its app to support the screen size. C’mon man.,@426994 Hey! We’re working on it as we speak. Stay tuned for any updates /YM,feature_feedback
2855892,"@SpotifyCares whenever I’m on twitter and open a GIF, the music pauses. I’m on the iOS 11.2 public beta.","@793818 Hey there, help's here! Does logging out > restarting the device > logging back in help? Keep us posted /AL",playback_issue
2851462,@117153 is something up with payments? It's not letting me update my card info,"@792829 Hey Kimmy, that doesn't sound right. Can you DM us your account's username and email address? We'll take a look backstage /SY",billing_payment
801193,gUSTO KO NA PAKINGGAN WALA PA BA SA SPOTIFY,@310916 1: Hi there! We hope you don't mind that we're replying in English as we don't offer Filipino support at the moment.,content_library
160563,@117168 when are y’all gonna make it easier to delete songs in playlists on mobile??? 😭😭,"@152992 We hear you 🎧 Rest assured, your feedback will be passed on to the right folks /DF",feature_feedback
189837,@115888 What about students on family plans 😅... access for just the student in the near future???,"@609732 Hey! At the moment, the Hulu bundle is only for users with the student discount. Rest assured, we'll pass your thoughts on to the team /DR",student_plan
831619,"@SpotifyCares Here you go! No message on the phone, just desktop app.","@318048 Thanks. Does logging out and back in to your account help? If not, can you check if restarting your desktop does the trick? /DD",app_technical_issue
977974,@SpotifyCares My facebook account was deleted. I'm trying to cancel my premium subscription. I can't even log in to submit a contact form.,@351936 Hi there! Can you DM us your account's email address? We'll take a look backstage /NQ,account_access
1039757,@SpotifyCares Happens with both Wifi and 4G and restarting didn't help,@366003 Okay. Can you try the steps here for us: They should help with this. Let us know how it goes /NY,app_technical_issue
2079229,"@115888 at the rate you keep removing content, and I lose hundreds more songs from my playlists, I’m going back to pirating music! Thanks!","@614932 Hey! We'd love to have all of your favorite tunes available, but it all comes down to licensing. More info at /CB",content_library
2116860,@SpotifyCares alright thank you!,@623928 No worries. /GK,other_unclear
666365,@SpotifyCares Help! I recently had to resubscribe to Premium for Students and now can’t access Hulu,@278756 Hey Darlene! Could you send us a DM with your account's email address? We'll take a look backstage /FR,student_plan
2928145,@SpotifyCares Hey Spotify - Somehow I joined Premium but it linked to the incorrect Facebook account - Now I have only free subscription on the account I use and the new Premium account cannot access any music...,"@810081 Hi Daniel. Don't worry, help's here. First up, can you DM us either the usernames or email addresses of both accounts? /JU",account_access
1670457,@SpotifyCares Ok will try,@508515 Keep us posted on what happens. We'll be on the lookout for your reply /JU,other_unclear
763020,@SpotifyCares I've monitored the desktop experience and the problem hasn't gone away. It's a bug with your software. Is this a known issue?,@254907 Hmm. Could you send us a DM with your account's email address or username? We'll take a look backstage /DH,app_technical_issue
1239149,"@SpotifyCares, I need some help with my family plan...","@410652 Hey Kike, help's arrived! Could you tell us more about what's going on? We'll gladly lend a hand 🙂 /JQ",family_plan
864543,@spotifycares I can’t get any @325330 to play. The tracks show up but you can’t do anything with them. Already tried restarting.,"@325329 Hey, help's arrived! Can you tell us what device, operating system, and Spotify version you're using? We'll see what we can suggest /CH",playback_issue
1157853,"@SpotifyCares Ok Thanks! Yes, after the album ended the radio kicked in.","@392371 Thanks for the info. We're taking in your feedback, and we'll be sure to pass it on to the right team. In the meantime, let us know if we could help with anything else /DR",playback_issue
2183065,@115888 PLEASE make an option to ad a song to multiple playlists at a time,@639475 Hey Megan! You can show your support for the same idea in our Community: /JP,feature_feedback
2912480,@SpotifyCares Spotify down? 😫 on iphonex/iOS 11.1,"@806237 Hi Karl! Hey. We had a little hiccup earlier, but everything should be running as smooth as Smooth Jazz now 🙂 /LP",app_technical_issue
748097,@115888 nice 82 minute add,"@298832 Hey Tyler! Help's here. Can you let us know the device, operating system, and Spotify version you're running? We'll see what we can suggest /KM",other_unclear
1173614,@SpotifyCares This is happening on my phone while I'm on Wifi and 4G. I updated the app last week,"@396044 Can you let us know if your phone runs on Android or iOS? Also, are there any error messages that appear when this happens? /NQ",app_technical_issue
1174990,"@117153 hi, i did pay for student premium but my spotify account is still free. can you help me please.",@396375 Hey there! Can you DM us your account's email address and username? We'll take a look backstage /MX,student_plan
1869181,@SpotifyCares Lots of people are having same issue. And like me are premium members.,"@558305 Don't worry, we'll take a closer look at this. Can you also DM us your account's email address? We'll figure out what's going on /RR",app_technical_issue
531769,"@SpotifyCares This guy named Young Summit re-posted @23568's song ""Right Now"" and changed it to ""Summit World"". Josh A's song was made in 2015 and the re-post was on November 10th of this year. Please fix this.","@243193 Hi there! Thanks for the heads-up. Don't worry, the right team is currently looking into this. In the meantime, let us know if we can help with anything else /PK",other_unclear
928441,Trying to go from Groove to @115888 but I'm always getting this on Windows 10 Mobile. @SpotifyCares can you help? Reinstall doesn't help.,@340300 Hey Mathieu! That doesn't look good. Does restarting your device help at all? /QI,app_technical_issue
2859087,"@SpotifyCares My app hasn't crashed at all, but it seems as though it plays 2 songs and another ad plays. It frequently does this.","@794539 We hear you. Just to check, did you watch the video ad that grants you 30 minutes ad-free listening in full after hearing the offer? /TB",app_technical_issue
2941513,"ok @115888 20 msgs, 10 customer serv reps, 6 weeks later, you still havent taken care of my hacked account nor successfully transfer my hacked account to my new account like you promised, includ. my Premium membership. You’d think you’d want to take my money at the very least","@126139 Hey Jessie! Don't worry, our Accounts team is currently looking into your case. If there's anything at all that we can help with, just send us a DM. We'll see what we can do /KT",account_access
694638,@SpotifyCares i can’t connect my wife with my family subscription plan. Please help,"@285648 Hey Ritchie, help's here! We've just replied to your DM. Let's carry on chatting there /DV",family_plan
1064081,i wish you could “blacklist” songs and artists on @115888,"@371220 Hey! This isn't possible right now, but you can show your support for the idea in our Community: /CP",feature_feedback
2067952,@611537 @SpotifyCares I specifically create family accounts for my children to keep this crap out of my recommendations,@386348 Hi! Sorry to hear Release Radar wasn't to your liking this week. It'll be re-tuned on Friday. Keep listening to songs you love 🙂 /GT,content_library
2198204,@SpotifyCares It sorted itself out after showing the same ad 4 times,"@642983 Awesome, we're glad to hear that! If you ever need anything else, just shout and we'll come running 🏃 /JX",app_technical_issue
2056868,Dear @115888 that was never 30 minutes. #Spotify,"@608316 Hi Guy, that not fun! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset. Keep us posted /TY",app_technical_issue
566360,"@SpotifyCares @115888 I got an ad about signing up for premium membership for $99 for a year, but I couldn’t sign up anyone in the app or on How do I sign up?",@252776 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ,premium_subscription
568923,@SpotifyCares Just an issue with my payments ! Nothing urgent !,@253485 No worries! Can you DM us your account's email address? We'll take a look under the hood /KB,billing_payment
2128528,@SpotifyCares Received - Thanks!,"@626611 We're glad to hear that! If you ever need anything else, just shout and we'll come running 🏃 /JX",other_unclear
189933,"@115888 Will we be able to pay a little more to get no ads on Hulu, with this plan?","@550275 The offer is for Spotify Student & and Hulu Limited Commercials all for $4.99 per month, and it's not possible to upgrade the plan /CO",student_plan
2681455,"@SpotifyCares Since 10/19/17, my Spotify desktop (macOS) stopped working with our proxy server.",@754340 Hi Steven! That's not good. Can you let us know the Spotify version you're using? We'll see what we can suggest /XF,app_technical_issue
2807648,"@SpotifyCares hello would you mind to check your DM, please? thank you!",@783029 Hey Henisha! We've just sent a DM your way. Let's carry on chatting there /KB,other_unclear
1547939,Hey @115888 @SpotifyCares I really love Lemon by NERD and Rihanna. I think it would fit perfectly to your playlist of Today’s Top Hits 😍🍋,"@479232 Hey! Our Curation team are independent & use taste, data, research, and trends to create playlists, but we’ll pass on your suggestion /LW",feature_feedback
492437,"@SpotifyCares Oké! So first she makes her account and then, with the invitationcode, she can add herself to my family premium account? Big thank you!!!","@232378 Anytime! That would be correct, once her account has been created she'll be able to accept the invitation code without any trouble. Feel free to send a tweet our way if you need help with anything else 🙂 /JI",family_plan
2968464,"Dear @115888 please do whatever is necessary to get Behemoth's ""demigod"" album on their album roster, please and thank you.","@422096 Hey there! We’d love to have all of their stuff available, but we have some info about content here: /AR",content_library
33435,"iOS 11(.1) has issues when using camera, then music,which (from Spotify) breaks.Not sure if it’s ios or the app?@AppleSupport @SpotifyCares",@123396 Hey! That doesn't sound right. Can you let us know the device and Spotify version you're running? We'll see what we can suggest /KM,app_technical_issue
2907369,"@SpotifyCares hi, my mobile app isn't working, tried uninstalling and reinstalling. What shall I do next? Thanks","@805042 Hey Stephanie, help's here! What’s happening exactly? Can you let us know the device/OS you’re using? We'll see what we can suggest /CO",app_technical_issue
2006295,Spotify said they'll try to make it happen😍😍😍👌❤ omg,@481621 We’ll have it available to you as soon as it’s available to us! There's more info about content here: /MU,content_library
722037,@SpotifyCares @292847 @115888 I would also like to know!,"@292848 If you’re a student qualified for the discount, you can also access Hulu at no additional cost. More info at /CO",student_plan
888581,@SpotifyCares Windows 950xl phone.,@325676 2: You can use the same three dots icon to remove content from your Recently Played selection. Our search uses our entire collection! /JX,other_unclear
1840170,"@SpotifyCares Yes, always do. Been on Spotify for years. Know that you have to listen to full ad.",@551493 That's strange. We'll get this passed on to our devs so they can look into it. Give us a shout if you need anything else /RB,app_technical_issue
1075708,Release your chutiya app in India @115888,@373805 Hey Prateek! We're launching in new countries as often as possible. Be sure to add your email at /MX,feature_feedback
467616,Since I got #ios11 my @115888 often pauses itself when I listen in my car via Bluetooth. What to do?,"@226306 Hey Jennifer! Don't worry, we're here to help. Can you let us know the iPhone model you're using along with its Spotify version? Keep us posted /MT",playback_issue
2054697,@115888 make an app for the Apple Watch please. 💕,@607685 Hey there! Check out the official idea and add your vote to let our devs know it's something you'd like to see: /JO,feature_feedback
1315454,@SpotifyCares why in the world do I have to look at the behind the lyrics in genius rather than just the lyrics? can I get a setting for it?,"@427311 Hey Cameron! To stop it displaying automatically, head to Settings > Playback > toggle off Behind the Lyrics. We hope this helps /TF",feature_feedback
1301043,"@115888 Now, when Harry Styles is solo artist can you add ""Don't let me go"" ? ❤️","@424077 Hey! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: /RC",content_library
492394,@SpotifyCares Hi can I have help ASAP !!!,@232363 Hi! We've just sent you a DM. Let's carry on there /JE,other_unclear
1160849,"@SpotifyCares Hey thanks for the reply, but this problem is just happening on Spotify. Should I still reach out to them?",@393114 1: Thanks for letting us know. Our friends in Artist Support are the right folks to help with this. /JX,other_unclear
1701227,"@SpotifyCares i cant change my country. And i life now in an other country, but premium family cant connect because of this.. Please help",@515831 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there 🙂 /MG,family_plan
2705884,@115888 should add direct music/playlist sharing among spotify users,"@759937 Hey there, we hear you! We have more information about this idea here: /TB",feature_feedback
2342508,"I can't wait any longer, @118062 needs to release #Reputation on @115888 ASAP! 🐍🐍 #MondayMotivation","@677555 Hey Rebecca, just stay tuned! For now, check out the singles: /JP",content_library
2572268,@115888 how do I find out what user name/password are linked to a phone number?,@729410 Hi Toni-Marie! Are you having trouble accessing your account? Let us know what's going on and we'll do our best to help /WW,account_access
2807560,@115888 @3493 @SpotifyCares make an option to pay for the student subscription with PayPal >:(,"@782999 Hey there! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /NQ",feature_feedback
2363312,Why isn’t @10932 #NRACountry on @115888?!? #Spotify,@682350 Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /TB,content_library
1343816,"@SpotifyCares well sure, but why not just display it :) I want to discover new music, but as a premium user it’d be nice if it was just there to click on.",@433417 We hear you 🎧 Rest assured your feedback will be passed on to the right folks / PX,feature_feedback
155379,@SpotifyCares Germany!,@151642 Great! You can give Ride a listen here: 🙂/TB,other_unclear
2886,"@115888 By the way, i was about to avail your promo but it won’t let me.",@149489 Hi there! Can you fire over your account's email address via DM? We'll take a look backstage and see what we can suggest /NY,premium_subscription
2920767,@SpotifyCares It's all fixed! Thanks so much!,@808370 Nice. Glad to hear it's all good. Just let us know if we can help with anything else. /GK,other_unclear
2746302,@SpotifyCares wyd friend,"@769056 Hey there! There's currently a 3,333 song limit per device, on a maximum of 3 different devices. More info at /MT",other_unclear
1767050,"@SpotifyCares okay, thanks!",@531356 Anytime! /RH,other_unclear
930758,@115888 @SpotifyCares Hi!,"@127771 Hi there! Our Curation team is independent, but we’ll pass your suggestion onto them. Let us know if you have other questions /DV",feature_feedback
2914425,"Yo, @115888 - why do you have to be down the second I go to the gym?! 😡","@806767 Hey Cristina, sorry to hear that. We were off beat for a second, but we’re back on track now /JE",app_technical_issue
2432989,"@SpotifyCares every time I turn phone off all downloads disappear, have followed online advice, clearing cache, removing offline devices, uninstalling and installing, have now formatted sd card and tried again to no avail. Service is poor","@698237 Hi Richard, that doesn't sound good. Could you DM us your account's username or email address? We'll take a look under the hood /JO",download_offline
2116871,When are @115888 putting the Festive playlist up? Asking for a mate...🎅🏻❄️,"@623932 Hey Josh, we hear you loud and clear! We can’t make any promises but we’ll let the right team know it's something you'd like to see /MX",feature_feedback
1034824,@SpotifyCares need help please. Randomly logs me out and says password is wrong. I can’t sing in to my email either. I have a premium acc,@364794 Hey! We've just sent a DM your way. Let's carry on chatting there /NY,account_access
1829382,@SpotifyCares Cheers! You'll have a very happy customer here if you do!,@548975 We'd love that! Feel free to send a tweet our way if you ever need any help with anything else. We'll be... /PB,other_unclear
2913876,@SpotifyCares Do you guys have a blog or something where I can find an explanation of how your shuffle algorithm works?,@755552 Hi there. We’ve actually made some improvements to our shuffle algorithm. We’d love to hear your feedback here: /JU,feature_feedback
2883730,"@115888 so shitty that I can’t get into my account, the reset link won’t send to my email. 😒","@799990 Hey Alfredo, help's here. Can you send us your account's email address or username via DM? We'll take a look /AY",account_access
244632,"@117153 songs are constantly jumping like a scratched CD, FAQs had no answer. Any help?","@174113 Hi Chloe! Just to check, is this happening with all songs or particular ones? Also, is it happening on one or more devices? /SC",playback_issue
111975,@SpotifyCares Why can’t I delete a song from a radio lost all together? The dislike button isn’t there for all songs.,@140869 We can see how that’d be useful! You can vote for the official idea here: /MX,feature_feedback
563528,@SpotifyCares Booooo. Hahahahaha thanks for the reply,"@246829 No worries! In the meantime, we'll let the right team know that a yearly Premium for Family subscription is something you'd like to see. Give us a shout if you have any other questions 🙂 /JL",feature_feedback
2645726,@SpotifyCares help! My Family account isn’t working and I got charged for premium AND the family account in October. But why☹️,"@746459 Hi Kelly, help's here! Can you DM us your account's email address or username? We'll take a look backstage /GT",billing_payment
1033685,@SpotifyCares And my project is showing up under his profile. I’m afraid that my future releases will as well.,@364550 Sorry to hear it! We’d recommend reaching out to your distributor. They'll work with our team to make sure your artist page is fixed up /MQ,other_unclear
2210998,"@115888 @SpotifyCares we ever going to get a ""block artist"" feature to go with the random radio feature? Because sometimes that algorithm serves up some...""music"" I never want to hear ever again.","@646241 Hey there! We don't have any info to share, but we'll make sure to pass your feedback on to the team /RH",feature_feedback
2141701,@115888 your app is shit. Deleted my entire offline library with no warning 🤷🏻‍♂️,"@629762 Hey George, sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at This should help /KC",download_offline
371598,@SpotifyCares help your boi out in the dms. Lost my premium subscription after 2 days.,@204013 Hey! We've just sent a DM your way. Let's carry on chatting there /NQ,premium_subscription
1432658,@116130 @115888 Is there anyway to update the ‘Running’ feature? Same songs over and over is a little annoying.,"@386182 Hey Mick, we appreciate your feedback! Don't worry, we'll let the right team know about this. Let us know if you need any more help /GK",feature_feedback
2251492,"Spotify tells me to rate their app just as the app keeps bugging out...do you wanna fight, Spotify?",@655897 Hey Felicia! Can you give us more info on what's happening exactly? We'd love to help /NG,app_technical_issue
